name,offset,classification,cfg_status
LBX_Open_File_,1310751,routine_entry,shorter+unresolved
LBX_Add_File_,1311087,routine_entry,matches
LBX_Add_Data_File_,1311636,routine_entry,matches
LBX_Extract_File_,1312181,routine_entry,matches
Read_LBX_File_Type_,1312660,routine_entry,matches
Read_LBX_File_Entry_Count_,1312765,routine_entry,matches
Repeat_LBX_File_,1312867,routine_entry,matches
File_Size_,1313067,routine_entry,matches
fileExists_,1313162,routine_entry,matches
unlink_,1313240,routine_entry,matches
rename_,1313273,routine_entry,matches
__getctime_,1313319,routine_entry,matches
mktime_,1313514,routine_entry,matches
__CacheOSTZ_,1313854,routine_entry,matches
tryOSTimeZone_,1313938,routine_entry,matches
tzset_,1313962,routine_entry,matches
__parse_tz_,1313976,routine_entry,extends
parse_time_,1314031,routine_entry,matches
parse_offset_,1314067,routine_entry,matches+unresolved
parse_rule_,1314364,routine_entry,shorter
__brktime_,1314830,routine_entry,matches
_gmtime_,1315107,routine_entry,matches
gmtime_,1315137,routine_entry,matches
__leapyear_,1315150,routine_entry,matches
calc_yday_,1315209,routine_entry,matches
check_order_,1315438,routine_entry,matches
__isindst_,1315490,routine_entry,matches+unresolved
time_less_,1316197,routine_entry,matches
getche_,1316245,routine_entry,matches
__MemAllocator,1316274,routine_entry,shorter
__MemFree,1316442,routine_entry,matches
__unlink_,1316709,routine_entry,matches
__FreeDPMIBlocks_,1316790,routine_entry,extends
__ReAllocDPMIBlock_,1316882,routine_entry,matches
__LinkUpNewMHeap_,1317137,routine_entry,matches
__LastFree_,1317253,routine_entry,matches
RationalAlloc_,1317333,routine_entry,matches+unresolved
__CreateNewNHeap_,1317542,routine_entry,matches
__ExpandDGROUP_,1317718,routine_entry,matches
__AdjustAmount_,1318050,routine_entry,matches
__nmemneed_,1318175,routine_entry,matches
putch_,1318178,routine_entry,shorter
HMReset_,1318208,routine_entry,shorter
_icat_,1318228,routine_entry,matches
HMSetRegister_,1318312,routine_entry,matches
HMSetAutoAnswerRingCount_,1318572,routine_entry,matches
HMGetIncomingRingCount_,1318584,routine_entry,shorter
HMSetEscapeCode_,1318600,routine_entry,shorter
HMSetEndOfLineCharacter_,1318620,routine_entry,shorter
HMSetLineFeedCharacter_,1318640,routine_entry,shorter
HMSetBackspaceCharacter_,1318660,routine_entry,shorter
HMSetWaitForDialToneTime_,1318680,routine_entry,shorter
HMSetWaitTimeForCarrier_,1318696,routine_entry,shorter
HMSetPauseTimeForComma_,1318712,routine_entry,shorter
HMSetCDResponseTime_,1318728,routine_entry,shorter
HMSetCarrierDisconnectTime_,1318744,routine_entry,shorter
HMSetTouchToneDuration_,1318760,routine_entry,shorter
HMSetEscapeCodeGuardTime_,1318776,routine_entry,shorter
HMGetUARTStatus_,1318792,routine_entry,shorter
HMGetOptionRegister_,1318808,routine_entry,shorter
HMGetFlagRegister_,1318824,routine_entry,shorter
HMGoOnline_,1318840,routine_entry,shorter
HMSetDialingMethod_,1318868,routine_entry,matches
HMDial_,1318904,routine_entry,matches
HMRepeatLastCommand_,1319048,routine_entry,shorter
HMDialInAnswerMode_,1319076,routine_entry,shorter
HMDialAndReturnToCommandMode_,1319260,routine_entry,shorter
HMAnswer_,1319444,routine_entry,shorter
_hm3_,1319472,routine_entry,shorter
HMSetCarrier_,1319640,routine_entry,shorter
HMSetEchoMode_,1319672,routine_entry,shorter
HMSetFullDuplexMode_,1319704,routine_entry,shorter
HMSetHookSwitch_,1319736,routine_entry,shorter
HMSetSpeaker_,1319768,routine_entry,shorter
HMReturnNoResultCodes_,1319800,routine_entry,shorter
HMSelectExtendedResultCodes_,1319832,routine_entry,shorter
HMSetVerboseMode_,1319864,routine_entry,shorter
HMWaitForOK_,1319896,routine_entry,matches
HMFixedDelay_,1319908,routine_entry,shorter
HMSetUpEchoRoutine_,1319916,routine_entry,shorter
HMSetUpAbortKey_,1319924,routine_entry,shorter
HMSendString_,1319932,routine_entry,matches
HMSendStringNoWait_,1320144,routine_entry,shorter
HMGetRegister_,1320188,routine_entry,shorter
HMInputLine_,1320592,routine_entry,shorter
HMSetBackspaceCharacterVB_,1320788,routine_entry,shorter
HMSetEndOfLineCharacterVB_,1320808,routine_entry,shorter
HMSetEscapeCodeVB_,1320828,routine_entry,shorter
HMSetLineFeedCharacterVB_,1320848,routine_entry,shorter
ClearRXBuffer_,1320880,routine_entry,shorter
GetDsr_,1320928,routine_entry,shorter
GetCd_,1320948,routine_entry,shorter
GetRi_,1320972,routine_entry,shorter
GetCts_,1320992,routine_entry,shorter
SetDefaultBufferSize_,1321024,routine_entry,shorter
_GetModemStatusGreenleafFast_,1321040,routine_entry,matches
_GetLineStatusGreenleafFast_,1321108,routine_entry,matches
_ClearLineStatusGreenleafFast_,1321268,routine_entry,shorter
_SendBreakGreenleafFast_,1321400,routine_entry,shorter
_ReadBufferGreenleafFast_,1321564,routine_entry,matches
_SetDTRGreenleafFast_,1321932,routine_entry,shorter
_SetRTSGreenleafFast_,1322044,routine_entry,shorter
_CloseGreenleafFast_,1322156,routine_entry,matches+unresolved
_PortCloseGreenleafFast_,1322688,routine_entry,shorter
_PutcGreenleafFast_,1322752,routine_entry,shorter
_WriteBufferGreenleafFast_,1322956,routine_entry,shorter
_ClearTXBufferGreenleafFast_,1323288,routine_entry,shorter
_GetTXSpaceFreeGreenleafFast_,1323448,routine_entry,shorter
_GetTXSpaceUsedGreenleafFast_,1323612,routine_entry,shorter
_GetRXSpaceFreeGreenleafFast_,1323776,routine_entry,shorter
_GetRXSpaceUsedGreenleafFast_,1323848,routine_entry,shorter
_RtsCtsGreenleafFast_,1323912,routine_entry,shorter
_DtrDsrGreenleafFast_,1324064,routine_entry,shorter
_GetcGreenleafFast_,1324216,routine_entry,shorter
_PeekcGreenleafFast_,1324440,routine_entry,shorter
_BlockGreenleafFast_,1324560,routine_entry,shorter
_PortSetGreenleafFast_,1324728,routine_entry,shorter
LinkToInterrupt_,1325056,routine_entry,shorter
_OpenGreenleafFast_,1325420,routine_entry,shorter+unresolved
PortOpenGreenleafFast_,1326040,routine_entry,shorter
FastSetPortHardware_,1326336,routine_entry,shorter
FastGetPortHardware_,1326420,routine_entry,shorter
FastSet16550TriggerLevel_,1326544,routine_entry,matches
FastSet16550UseTXFifos_,1326580,routine_entry,matches
fprintf_,1326586,routine_entry,matches
stackavail_,1326619,routine_entry,matches
__CommonInit_,1326628,routine_entry,matches
__exit_with_msg_,1326733,routine_entry,matches
__fatal_runtime_error_,1326738,routine_entry,matches
segread_,1326767,routine_entry,matches
__delay_init_,1326807,routine_entry,matches
__delay_,1326857,routine_entry,matches
file_putc_,1326911,routine_entry,matches
__fprtf_,1326928,routine_entry,shorter
_DLL_read,1327063,routine_entry,matches
_MEM_use_malloc,1327166,routine_entry,matches
_MEM_use_free,1327218,routine_entry,matches
_MEM_alloc_lock,1327270,routine_entry,matches
_MEM_free_lock,1327340,routine_entry,matches
_MEM_alloc_DOS,1327396,routine_entry,matches
_MEM_free_DOS,1327570,routine_entry,matches
_VMM_lock_range,1327645,routine_entry,matches
_VMM_unlock_range,1327839,routine_entry,matches
_VMM_lock,1328033,routine_entry,matches
_VMM_unlock,1328085,routine_entry,matches
_DLL_size,1328137,routine_entry,matches
_DLL_load,1328475,routine_entry,matches
_FILE_error,1329780,routine_entry,matches
_FILE_size,1329818,routine_entry,shorter+unresolved
_FILE_read,1329944,routine_entry,shorter+unresolved
_FILE_write,1330214,routine_entry,shorter+unresolved
_FILE_append,1330388,routine_entry,shorter+unresolved
_AIL_API_lock,1330560,routine_entry,matches
_AIL_API_unlock,1330573,routine_entry,matches
_API_timer,1330586,routine_entry,shorter+unresolved
_set_PIT_divisor,1330880,routine_entry,matches
_set_PIT_period,1330928,routine_entry,matches
_program_timers,1330979,routine_entry,matches
_AILA_startup,1331080,routine_entry,shorter+unresolved
_AILA_shutdown,1331318,routine_entry,matches
_AIL_API_get_real_vect,1331377,routine_entry,matches
_AIL_API_set_real_vect,1331421,routine_entry,matches
_thunk_proc,1331460,routine_entry,shorter
_AIL_API_set_USE16_ISR,1331545,routine_entry,matches
_AIL_API_restore_USE16_ISR,1332079,routine_entry,matches+unresolved
_AIL_API_disable_interrupts,1332148,routine_entry,matches
_AIL_API_restore_interrupts,1332152,routine_entry,matches
_AIL_switch_stack,1332173,routine_entry,matches
_AIL_restore_stack,1332227,routine_entry,matches
_AIL_API_call_driver,1332255,routine_entry,matches
_AIL_API_delay,1332473,routine_entry,matches
_AIL_API_background,1332534,routine_entry,matches
_AIL_API_register_timer,1332546,routine_entry,matches+unresolved
_AIL_API_set_timer_user,1332617,routine_entry,matches
_AIL_API_release_timer_handle,1332657,routine_entry,matches+unresolved
_AIL_API_release_all_timers,1332696,routine_entry,matches
_AIL_API_start_timer,1332732,routine_entry,matches+unresolved
_AIL_API_start_all_timers,1332780,routine_entry,matches
_AIL_API_stop_timer,1332816,routine_entry,matches+unresolved
_AIL_API_stop_all_timers,1332864,routine_entry,matches
_AIL_API_set_timer_period,1332900,routine_entry,shorter+unresolved
_AIL_API_set_timer_frequency,1332948,routine_entry,matches
_AIL_API_set_timer_divisor,1332996,routine_entry,matches
_AIL_API_interrupt_divisor,1333062,routine_entry,matches
_AILA_VMM_lock,1333074,routine_entry,matches
getenv_,1333111,routine_entry,matches
AIL_start_,1333208,routine_entry,matches+unresolved
_AIL_driver_server,1333345,routine_entry,matches+unresolved
_ASC_val,1333424,routine_entry,shorter+unresolved
_AIL_API_read_INI,1333585,routine_entry,matches+unresolved
_AIL_API_set_preference,1334297,routine_entry,matches
_AIL_API_install_driver,1334322,routine_entry,matches
_AIL_API_uninstall_driver,1334882,routine_entry,matches
_AIL_API_get_IO_environment,1335045,routine_entry,matches
_AIL_API_startup,1335158,routine_entry,matches
_AIL_API_shutdown,1335420,routine_entry,matches
AIL_end_,1335465,routine_entry,matches
isatty_,1335600,routine_entry,matches
setbuf_,1335639,routine_entry,matches
convDec_,1335668,routine_entry,matches
_asctime_,1335719,routine_entry,matches
_ctime_,1335956,routine_entry,matches
ctime_,1335981,routine_entry,matches
asctime_,1335986,routine_entry,shorter
AILSS_start_,1336000,routine_entry,shorter+unresolved
_SS_start_DIG_driver_playback,1336192,routine_entry,shorter
_SS_stop_DIG_driver_playback,1336272,routine_entry,shorter
_SS_build_amplitude_tables,1336320,routine_entry,shorter
_SS_serve,1336960,routine_entry,shorter
_SS_configure_buffers,1337456,routine_entry,shorter+unresolved
_SS_attempt_DIG_detection,1338608,routine_entry,shorter
_SS_destroy_DIG_driver,1338864,routine_entry,shorter
_SS_construct_DIG_driver,1339040,routine_entry,shorter+unresolved
_AIL_API_install_DIG_driver_file,1340592,routine_entry,shorter
_AIL_API_install_DIG_driver_image,1340720,routine_entry,shorter
_AIL_API_install_DIG_INI,1340784,routine_entry,shorter
_AIL_API_uninstall_DIG_driver,1340880,routine_entry,matches
_AIL_API_active_sample_count,1340896,routine_entry,shorter
_AIL_API_allocate_sample_handle,1340944,routine_entry,shorter
_AIL_API_release_sample_handle,1341056,routine_entry,matches
_AIL_API_init_sample,1341072,routine_entry,shorter+unresolved
_AIL_API_sample_status,1341248,routine_entry,shorter
_AIL_API_set_sample_address,1341264,routine_entry,shorter
_AIL_API_set_sample_type,1341312,routine_entry,shorter
_AIL_API_sample_playback_rate,1341360,routine_entry,shorter
_AIL_API_set_sample_playback_rate,1341376,routine_entry,matches
_AIL_API_sample_volume,1341392,routine_entry,shorter
_AIL_API_set_sample_volume,1341408,routine_entry,shorter
_AIL_API_sample_pan,1341440,routine_entry,shorter
_AIL_API_set_sample_pan,1341456,routine_entry,shorter
_AIL_API_sample_position,1341488,routine_entry,shorter
_AIL_API_set_sample_position,1341520,routine_entry,shorter
_AIL_API_sample_loop_count,1341552,routine_entry,shorter
_AIL_API_set_sample_loop_count,1341584,routine_entry,matches
_AIL_API_start_sample,1341600,routine_entry,shorter
_AIL_API_stop_sample,1341728,routine_entry,shorter
_AIL_API_resume_sample,1341760,routine_entry,shorter
_AIL_API_end_sample,1341792,routine_entry,shorter
_AIL_API_register_SOB_callback,1341872,routine_entry,shorter
_AIL_API_register_EOB_callback,1341904,routine_entry,shorter
_AIL_API_register_EOS_callback,1341936,routine_entry,shorter
_AIL_API_set_sample_user_data,1341968,routine_entry,matches
_AIL_API_sample_user_data,1342000,routine_entry,shorter
_AIL_API_minimum_sample_buffer_size,1342048,routine_entry,shorter
_AIL_API_load_sample_buffer,1342208,routine_entry,shorter+unresolved
_AIL_API_sample_buffer_ready,1342352,routine_entry,shorter
AILSS_end_,1342448,routine_entry,matches
AILSFILE_start_,1342632,routine_entry,matches+unresolved
_AIL_VOC_block_len,1342676,routine_entry,matches
_AIL_VOC_terminate,1342686,routine_entry,shorter+unresolved
_AIL_WAV_EOS,1342686,routine_entry,shorter+unresolved
_AIL_process_VOC_block,1342780,routine_entry,matches+unresolved
_AIL_VOC_EOS,1343401,routine_entry,matches
_AIL_process_WAV_image,1343417,routine_entry,matches
_AIL_API_allocate_file_sample,1343651,routine_entry,matches+unresolved
_AIL_API_set_sample_file,1343950,routine_entry,matches+unresolved
_AIL_API_register_EOF_callback,1344166,routine_entry,matches
AILSFILE_end_,1344194,routine_entry,shorter
AILXMIDI_start_,1344240,routine_entry,shorter
_XMI_message_size,1344496,routine_entry,shorter
_XMI_flush_buffer,1344592,routine_entry,shorter+unresolved
_XMI_MIDI_message,1344672,routine_entry,shorter+unresolved
_XMI_sysex_message,1344960,routine_entry,shorter+unresolved
_XMI_read_VLN,1345152,routine_entry,shorter
_XMI_swap,1345200,routine_entry,shorter
_XMI_find_sequence,1345264,routine_entry,shorter
_XMI_read_log,1345552,routine_entry,shorter
_XMI_send_channel_voice_message,1346384,routine_entry,shorter+unresolved
_XMI_flush_note_queue,1347488,routine_entry,shorter+unresolved
_XMI_flush_channel_notes,1347696,routine_entry,matches+unresolved
_XMI_refresh_channel,1347872,routine_entry,matches
_XMI_init_sequence_state,1348400,routine_entry,shorter+unresolved
_XMI_rewind_sequence,1348576,routine_entry,shorter
_XMI_update_volume,1348608,routine_entry,shorter
_XMI_serve,1348672,routine_entry,shorter+unresolved
_XMI_attempt_MDI_detection,1350512,routine_entry,shorter
_XMI_destroy_MDI_driver,1350720,routine_entry,matches
_XMI_construct_MDI_driver,1350816,routine_entry,shorter+unresolved
_AIL_API_install_MDI_driver_file,1352512,routine_entry,shorter
_AIL_API_install_MDI_driver_image,1352640,routine_entry,shorter
_AIL_API_install_MDI_INI,1352704,routine_entry,shorter
_AIL_API_uninstall_MDI_driver,1352800,routine_entry,matches
_AIL_API_set_GTL_filename_prefix,1352816,routine_entry,shorter
_AIL_API_allocate_sequence_handle,1352944,routine_entry,shorter
_AIL_API_release_sequence_handle,1353072,routine_entry,shorter
_AIL_API_init_sequence,1353104,routine_entry,shorter+unresolved
_AIL_API_start_sequence,1354048,routine_entry,shorter
_AIL_API_stop_sequence,1354112,routine_entry,shorter+unresolved
_AIL_API_resume_sequence,1354320,routine_entry,shorter
_AIL_API_end_sequence,1354464,routine_entry,shorter
_AIL_API_set_sequence_loop_count,1354512,routine_entry,matches
_AIL_API_set_sequence_tempo,1354528,routine_entry,shorter
_AIL_API_set_sequence_volume,1354640,routine_entry,matches
_AIL_API_sequence_status,1354768,routine_entry,shorter
_AIL_API_sequence_loop_count,1354784,routine_entry,shorter
_AIL_API_sequence_tempo,1354816,routine_entry,shorter
_AIL_API_sequence_volume,1354832,routine_entry,shorter
_AIL_API_timbre_status,1354848,routine_entry,shorter
_AIL_API_install_timbre,1354912,routine_entry,shorter+unresolved
_AIL_API_protect_timbre,1355168,routine_entry,shorter
_AIL_API_unprotect_timbre,1355232,routine_entry,shorter
_AIL_API_active_sequence_count,1355296,routine_entry,shorter
_AIL_API_controller_value,1355344,routine_entry,shorter
_AIL_API_channel_notes,1355392,routine_entry,shorter
_AIL_API_sequence_position,1355456,routine_entry,shorter
_AIL_API_branch_index,1355568,routine_entry,shorter
_AIL_API_register_prefix_callback,1355712,routine_entry,shorter
_AIL_API_register_trigger_callback,1355744,routine_entry,shorter
_AIL_API_register_sequence_callback,1355776,routine_entry,shorter
_AIL_API_register_event_callback,1355808,routine_entry,shorter
_AIL_API_register_timbre_callback,1355840,routine_entry,shorter
_AIL_API_set_sequence_user_data,1355872,routine_entry,matches
_AIL_API_sequence_user_data,1355904,routine_entry,shorter
_AIL_API_register_ICA_array,1355936,routine_entry,matches
_AIL_API_lock_channel,1355952,routine_entry,shorter+unresolved
_AIL_API_release_channel,1356368,routine_entry,shorter+unresolved
_AIL_API_map_sequence_channel,1356672,routine_entry,shorter
_AIL_API_true_sequence_channel,1356736,routine_entry,shorter
_AIL_API_send_channel_voice_message,1356768,routine_entry,shorter+unresolved
_AIL_API_send_sysex_message,1356944,routine_entry,shorter
AILXMIDI_end_,1357088,routine_entry,shorter
AILXDIG_start_,1357844,routine_entry,matches+unresolved
_XMI_write_log,1357888,routine_entry,matches
WVL_search_,1358325,routine_entry,matches
XDIG_set_volume_,1358366,routine_entry,matches
XDIG_set_pitch_,1358474,routine_entry,shorter+unresolved
_XDIG_TIMB_trap,1358740,routine_entry,matches
_XDIG_MIDI_trap,1358777,routine_entry,matches+unresolved
_AIL_API_create_wave_synthesizer,1359789,routine_entry,shorter+unresolved
_AIL_API_destroy_wave_synthesizer,1360165,routine_entry,matches
AILXDIG_end_,1360249,routine_entry,shorter
__int386x_,1360292,routine_entry,shorter
_DoINTR_,1360385,routine_entry,shorter
_no_support_loaded_,1361282,routine_entry,matches
__IOMode_,1361300,routine_entry,matches
__SetIOMode_,1361385,routine_entry,matches
__InitFiles_,1361406,routine_entry,matches
__full_io_exit_,1361525,routine_entry,matches
fcloseall_,1361537,routine_entry,matches
docloseall_,1361542,routine_entry,matches
intdos_,1361630,routine_entry,shorter
DEFSMACKTIMERSETUP,1361712,routine_entry,shorter+unresolved
